mail_id,title,query,query_date,reply,reply_date,reply_agency,url
20181031003,商州区政府停车管理混乱，政府单位违停不收费,商州区政府和国资委组建“商州区鹤仝停车服务中心”收取停车费，对外声称“公益性临时占道停车位”，收费应一视同仁，但收费员遇到公车时，均打电话向某些人请示，是否收费，回复都是不收费。收费只对普通民众收费，政府单位的车辆不收费，有失公正。习总书记讲过的“公正”，体现在商州区，就变成了政府单位和普通民众，不合适吧。我已留存相关照片，请谨慎处理。1、撤销此公司，退还所收费用。 2、未收费车辆，10倍以上按全天停车罚款。3、陕西省级媒体，向商州区及到商州的外地公众道歉。4、陕西省级媒体，公开公司的注册，股东等情况，公布收费资金去向。,2018-10-31,    网友你好，我们对您的留言反映的问题进行了初核，发现有关信息不清，要素不全，尚无法办理。请您将有关情况例如所反映的事件时间地点和反映车辆车牌等详细整理后，再进一步反映，以利于我们有针对性地开展工作，推动问题的解决。欢迎您继续关注商洛，及时给我们提出宝贵的意见和建议。,2018-10-31,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4983
20181031001,村民的生活,尊敬的市长：    您好！向您反映“柞水县小岭镇李砭村二组菜籽沟”的问题：1.  几个月前下大雨发生了泥石流，村里刚修的道路被泥石流堵住。（现在已经有三个月了）造成村里的老人出行看病都不方便。村里修路都没有按规划修吗？没有做排水系统，村名居住几十年都没有发生泥石流，而修新路却出现了这样的情况！再者，村里修新道路也是为了方便人们更好的出行，难道在修之前你们上面的领导都没有派专业人员实地勘察吗？ 2.  村长、大队长以及上面的各位领导的责任问题。我们村里大多生活条件都不是很好，有些生活很艰难。对于你们领导对村民上报贫困户有没有做家家户户的暗访调查？还是村长、大队长以及各位领导暗地操作呢？比如有些生活很困难，还有年老儿子生病去世都没有人照顾的，都没有评到贫困户；反而有些家里生活条件不错，又买房子又买车，却评到贫困户，甚至还分到了村里安置的新房。还有不少这样的问题都需要更上级的领导监督暗访！！！ 3.  我们村里以前山里矿被外地人承包开采，造成环境和道路的破坏。赔付村里的钱应该用于村里的改造和村里的农保缴付吧！钱却被以前的村里领导、以及大队长等领导作为他用或占为己有。财务状况以及账目都没有人调查，这么多年给村民带来了什么变化呢？村名的眼睛是雪亮的，但都不敢说什么。希望上级领导能给我们村名带来希望和光明！！！ ,2018-10-31,"    网友你好，你反应的我县高度重视，立即责成小岭镇核查处理，现将有关情况回复如下：    一、关于反映的修路引发泥石流问题。    经核查，小岭镇李砭村三组菜子沟口至中厂子段公路金长4.3公里，已于2008年实施硬化，该路段末段当年为砂石路未列入改造计划，为方便群众出行，我县多方争取资金，于2 01 7年1 0月对该段砂石路进行修建，全长1.5公里，于当年11月底完工。今年7月14日下午，该镇普降大雨，导致该路段末端（此地以上无人居住）发生泥石流。险情发生后，小岭镇立即组织抗洪抢险突击队赶赴现场调集铲车、挖机等大型机械疏通河道、清理泥石流。因山势陡峭、滑坡体积较大，加之滑坡体底部渗水，工程机械无法完全清理到位。曹坪镇于8月份将相关情况报县农村公路管理局，该局派专家现场勘测，并下拨部分治理资金，决定近期集中清理，预计11月底前可清理到位。    二、关于反映的贫困户认定不公平问题。    经核查，该村在贫困户评定过程中，严格按照程序规范操作，做到“两公示一公告”，由脱贫攻坚“四支队伍”，在各组召开群众评议大会，逐户民主评议、公开投票，各小组将初评结果报村“两委会”，村吸召开村民代表、党员、“两代表一委员”大会公开公正评议、投票，确定贫困户初选名单后，在村级公示栏公示7天，无异议后以文件上报镇脱贫攻坚领导小组，镇级召开联席会议再次审核确定，审定结果在镇公开栏再次公示，无异议后上报县脱贫攻坚领导小组进行数据比对，并最终确定贫困户名单。网友反映“暗地操作将部分不符合要求的人员纳入扶贫对象”情况失实。    三、关于网友反映的村级账务不公开管理混乱问题。    该镇纪委已介入，正在调查核实之中。
柞水县人民政府办公室",2018-11-21,柞水县人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4981
20181030002,商洛供电局强行砍伐我家祖坟柏树,尊敬的武市长：    您好！我是丹凤县蔡川镇虎头村一名农民，今年66岁。2018年10月25日早，商洛市供电局一行4人到我家说：“我们是商洛供电局的，你家祖坟上的柏树影响了我们高压线路，需要砍伐。每棵树赔偿5元钱。并说给你家每棵树5元还是我违反政策给的，如果不同意，树不仅要砍砍了并且一分钱不赔，还会将我送交给‘商洛市供电局司法处’处理”。我家祖坟上的柏树已长了30多年，个个都是成材树，怎么一棵就才值5元钱呢？并且我家的树栽的比你的电线早的多了。由于我本人年老多病 ，念书少也没有文化，不知道‘商洛市供电局司法处’是个什么组织，国家相关法律更不知道。在他们的威逼，诱骗下，他们强行把我家祖坟上将近二十多棵大碗口粗的柏树砍了。 影响高压线路，树应该砍，但是国家的赔偿标准是什么？无论怎么样一棵树也不应该只值5元钱吧？个人财产在当今的“法治社会”下就这样被侵犯了？我也向国家电网服务热线95598进行了申诉，但至今石沉大海。万般无奈之下，恳请武市长为我这一农民做主，还我一个公道！    ,2018-10-30,"    网友你好，你反映的问题国网商洛供电公司高度重视，立即组织调查组对所反映的“商洛供电局强行砍伐我家祖坟柏树”问题进行调查。现回复如下：    35千伏丹（丹凤变）留（留仙坪变）线建成投运于2000年1月18日，主要担负着向留仙坪镇、蔡川镇等地工、商、农业生产及群众生活提供可靠电力供应重任。线路建成后，保持稳定运行，为地方建设和人民群众生活质量提高做出了贡献。但是，线路运行17年后，全线通道树木繁茂，部分树木距导线1米左右，随时可能因大风、高温天气或线路重负荷运行情况下发生树木搭接导线放电，引发森林火灾、人身触电伤亡事故，存在重大安全隐患。为消除隐患，2018年3月份，国网商洛供电公司依据《中华人民共和国电力法》及《电力设施保护条例》相关规定，致函丹凤县人民政府，汇报丹凤县境内高压电力线路存在通道树木隐患情况，请求协调各级政府做好35千伏丹留线沿线群众工作，督促群众自行对高压电力线路内树木进行砍伐或修剪。    截止2018年9月份，35千伏丹留线路沿线群众未开展通道树木清理工作，现场安全隐患进一步加剧，开展线路通道内树木砍伐或修剪已刻不容缓。为此，国网商洛供电公司下属单位输电运检室，委托陕西富集生态建设工程有限公司负责，联系各村村委会配合开展线路通道内树木砍伐或修剪。2018年10月25日，现场负责人联系蔡川镇虎头村及树木所有人王先恩，协商对王先恩所有的丹留线40#-41#杆塔通道树木进行砍伐。经与王先恩协商，双方达成一致意见：由王先恩自行砍伐危及安全的柏树，陕西富集生态建设工程有限公司补偿人工费140元。双方签订了《补偿协议书》（详见附件2）。2018年10月30日，可能受其他村民鼓动等原因，王先恩对签订的《补偿协议书》反悔，认为补偿太低，并向相关部门信访申诉，要求高额补偿。    尽管双方签订了《补偿协议书》，并对蔡川镇虎头村王先恩进行了高压电力通道树木砍伐人工费补偿，为了营造良好社会环境，国网商洛供电公司将进一步加强《中华人民共和国电力法》及《电力设施保护条例》宣传，并对类似王先恩情况做好政策宣传解释和安抚工作，妥善处置这一信访事件，确保不引发不良影响。
国网商洛供电公司",2018-11-06,国网商洛供电公司,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4980
20181030001,商州区恒丰天逸开发商欺骗业主,2017年在商州区恒丰天逸二期买的房子，2018年5月交房后，开发商将原来承诺的绿化全部改成停车位，欺骗业主消费者,2018-10-30,    网友你好，你所反映的问题不属于“市长信箱”受理范围，建议你通过司法途径予以解决。,2018-10-30,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4979
20181023002,国瑜酒店噪音扰民,尊敬的郑市长：国瑜酒店的排风机发出的尖锐刺耳的噪音严重干扰嘉园国际小区居民的正常生活，长期处于这种高频噪音下也对小区居民的身心健康造成严重伤害，小区居民向环保部门多次投诉，尖锐刺耳的噪音不但没有改善而且还越来越大，希望有关部门能严格执法，还小区居民一个安静的生活环境。 ,2018-10-23,"    网友你好，你反映的问题商州区环保局高度重视，立即安排环境监察执法人员进行了现场调查，经查，反映问题属实。现回复如下：    一、基本情况    经查，群众反映的国渝酒店排风机噪音扰民问题为商州区江滨大道东段嘉园国际一号商铺的商州区国渝餐饮有限公司。该公司2012年10月建成并投入经营至今，主要从事中餐餐饮行业及住宿行业（共计四层），二楼为中餐餐饮行业占地面积约300㎡，设有餐桌13张，其中6个为包间；三、四楼为住宿区，占地面积月约600平米，设有客房30余间。该公司2017年11月进行了《建设项目环境影响登记表备案》。    二、现场检查情况    2018年10月23日，我局执法人员对该酒店现场检查时，该酒店正在营业中，中餐操作间使用燃料为甲醇，加工制作时产生的油烟经管道统一收集后通向该酒店四楼楼顶，经过油烟净化器处理后排放。油烟净化器及风机已采取修建隔音房的措施对其进行降噪处理。现场检查时发现，位于楼顶的油烟风机有明显的尖锐声音发出，现场排查发现是由于油烟风机电机故障导致，已立即要求该酒店负责人对其进行维修整改。2018年11月5日，我局执法人员再次对该酒店油烟风机噪音整改进度进行核查，该酒店已对油烟风机电机进行了维修，噪音已明显减小。我局执法人员现场电话回复投诉人，投诉人对处理结果表示满意。    三、回复情况    2018年11月5日，对投诉群众进行了电话回复，投诉人对处理结果表示满意。    今后，我局将加大对该行业巡查及监管力度，加强后续跟踪检查，全面落实餐饮行业油烟排放及噪音扰民问题排查，确保周围居民能有一个良好的居住环境。
商州区环境保护局",2018-11-30,商州区环境保护局,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4970
20181015001,关于张勇套取欺骗扶贫资金强占村组工路和强占他人的林山土地反映问题久拖着得不到处理,我是镇安县青铜关兴隆村村民，今年阴历4月初反映本村张勇以村组扶贫产业名义骗取扶贫资金为自己修路砌道场坎子、为讨凤脉强占村组公路为老坟新修摆台。摆台正在十字路口上，车路下方就是村民住户，严重威胁交通和下方住户安全，还强占他人林山土地，盗伐他人林木和竹子，向当地政府部门反映半年了得不到处理，到县政府上访数次，每次都是给镇上打电话让尽快处理，每次都拖着没结果，希望政府部门多多关注我们平民百姓生活，扫除村霸恶霸，还平民百姓公道。,2018-10-15,"    网友你好，你反映的问题回复如下：    经调查,张勇在王明周土地内取用石坎，占用其土地、损毁其竹子树木，并在安沟口十字路口占用集体公路修建祖坟石坎。2018年10月23日经镇村、派出所协调处理，张勇赔偿在王明周土地内取石、损毁竹子、树木等费用，共计6000元，已由村委会当场见证执行到位。张勇承诺不在王明周老房子方向的道场上建筑施工，保证王明周人车经过畅通。王明周门前和对门两处耕地，张勇在2018年5月底前腾退到位。关于安沟口十字路口张勇老坟占路修坎问题，张勇负责在农历二零一八年腊月十五日前拆除，并恢复原路貌，若不按时拆除，将由青铜关镇人民政府、兴隆村村委会组织强行拆除到位。
青铜关镇人民政府",2018-11-01,青铜关镇人民政府,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4958
20181010002,州城路综合市场问题,市长，您好：我们是团结路的普通个体户，自从团结路改造以来，历时两年，目前仍然还在改造中，这两年来对团结路的所有个体商户的影响非常巨大，客户流失，生意冷清。对沿街居民的生活也产生了很多不利的影响。现在我们有两个问题想咨询一下：1、团结路改造以后，现在经营的熟食、调料、干菜批发等生意还能否继续进行？ 2、州城路综合市场什么时候可以投入使用？上面两个问题，我们问了市场管理处，均没有明确答复。 ,2018-10-10,"    网友你好，你反映的问题商州区高度重视，立即责成相关单位调查处理，现回复如下：    （一）关于团结路情况。商州区团结路改造提升项目位于商州区团结路，东至工农路，西至文卫路，总长550米,2017年8月正式开始改造，预计2019年3月投入使用。提升改造后的团结路西段有三栋新盖两层综合市场，经营范围主要是干果、蔬菜、熟食、调料等，同时，团结路以前经营熟食、调料等商品的商户，在实施美化亮化后，可以继续经营原有商品。    （二）关于州城路综合市场情况。目前，州城路综合市场因违反原规划批复方案，对楼层违规加盖，已经处于停工状态，待整改到位后，完善水电气等配套设施并经竣工验收，再投入使用。
商州区人民政府办公室",2019-01-02,商州区人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4953
20181010001,山阳县高坝店镇街道村北湾组盼望安装路灯,    脱贫攻坚以来，高坝店镇街道村村容村貌发生巨大变化，高坝社区村委会大楼后面的北湾组近一公里道路也安装了路灯。     但是，该村往里面纵深还有几公里路却一直没有安装路灯，夜间七扭八拐的村道上一片漆黑。尤其是原磨坊至贫苦户汪明明门口没有路灯，村民夜间进出极为不便，特别是骑自行车或夜晚去广场锻炼身体散步的村民，路上一块石头就有可能绊倒他们，路边就是没有护栏的深沟渠，存在较大安全隐患。     冬季来临，即使已安装路灯的路段，关灯时间也较早，到处都是黑漆漆的，很多人因为赶夜路磕磕绊绊，甚至还会掉到路边的水沟里。对于那些上晚自习的孩子来说，危险性也会大大增加。     据了解，原来路灯计划一直安装到贫困户蔺建武门口，后来被村上一程姓干部截留一部门路灯，拉到周家湾装到他家附近了。他的说法是领导来检查的时候站到街道能看到就行，装到北湾沟里面领导看不见。    无论是面子工程也罢，还是损公肥私也好。反正街道社区北湾组的人没有得到实惠，至少是上述路段的群众夜间没有路灯照明。    请各级政府领导能够实地走访调研查看，解决人民群众夜间出行难题。,2018-10-10,"    网友你好，你反映的问题山阳县政府高度重视，立即确定专人负责督导办理落实，现将调查处理情况回复如下：    一、关于反映“脱贫攻坚以来，高坝店镇街道村村容村貌发生巨大变化，高坝街社区村委会大楼后面的北湾组近一公里道路也安装了路灯。但是，该村往里面纵深还有几公里路却一直没有安装路灯，村民夜间进出极为不便，存在极大安全隐患问题”问题。经查，高坝街北湾组原磨坊以北至最远处村民王录家，大约2公里，水泥路面3米宽，在2010年7月水灾有部分损毁，当地村民整修后可以正常通行，常年居住群众约20户人，在北湾新区建设中，镇区安装路灯约300余盏，因没有项目扶持，该组确实没有安装路灯，类似该组情况的高坝街社区还有7个组。脱贫攻坚工作开展以来，非贫困村资金项目支持力度不大，没有安排基础设施建设类资金，政府也没有资金解决，在明年非贫困村安排资金后，及时给予解决类似的问题。    二、关于“据了解，原来路灯计划一直安装到贫困户蔺建武门口，后来被村上一程姓干部截留一部门路灯，拉倒周家湾装到他家附近了，他的说法是领导来检查的时候站到街道能看到就行，装到北湾沟里面领导看不见问题”问题。经查，在安装路灯工作上，高坝店镇政府和高坝街社区本着优先解决聚居群众、最大限度实惠更多群众的原则，周家湾组和高坝店镇中心小学相邻，胡岭沟河穿组而过，周湾组安装路灯极大方便学校千余师生和周围群众出行安全，高坝街社区还有7个组因群众居住分散和资金问题也还没有安装路灯，因此“程姓一干部截留一部门路灯拉倒周家湾装到他家附近了”这一问题反映失实。
山阳县人民政府办公室",2018-12-11,山阳县人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4952
20181008001,十一假期金丝峡饭店欺诈游客,10月2日，我们到金丝峡镇游玩，期间在金丝峡镇路边一个叫怡香农家的农家乐（老板叫姜红香）吃饭，店家给我们做的大盘鸡端上桌的其实是一碗土豆上面有零星鸡肉，2个菜收了170元。而且态度恶劣，还扬言宰的就是你。试问如此黑心店家在5A级景区宰客，如何让游客再来游玩，望领导主持公道,2018-10-08,    网友你好，来信已收悉，首先对你在商洛旅游遇到不愉快深感抱歉，你反映的问题已转金丝峡景区管委会。,2018-10-09,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4949
20181007001,商州区政府过失砸毁民房问题,      2018年9月27日上午，商洛市商州区通信路北延拓宽项目在拆迁房屋时，负责人不到场，在没有任何安全防务措施下，纵容拆迁人员用大型机械，将我家隔壁5层楼房直接从1楼推到，导致砸开我家2楼窗户及周围墙体，被推到的房屋预制板及砖石砸毁我家客厅及客厅所有家具，被砸房屋损毁严重，整栋楼房从1层到8层全部出现裂缝无法居住（我们家不在拆迁范围内）。当时只有老人在家，拆迁管理处人员到场后，不正确面对问题，只是欺瞒哄骗老人要求对砸毁房屋进行清理，企图隐瞒过错，老人因生气、受惊吓导致心脏不适，现已住院治疗。      恳请领导百忙之中，为我们主持公道，我们没有任何其他要求 ：只希望对我们的房屋进行重建，让我们一家老小早日有家可归。 ,2018-10-07,"    网友你好，你反映的问题商州区政府高度重视，立即责成商州区通信路北延项目征迁及环境保障办公室核查了解情况，现回复如下：    一、事件发生的经过    2018年9月27日，商州区通信路北延项目征迁及环境保障办公室组织拆迁公司对商中路社区已交房户进行拆除。事前制定了拆迁方案，抽调了城管、交警、公安、办公室及社区干部约50人进行现场环境保障和各路段警戒，对周边居住群众进行了逐户劝离。上午9时左右，拆迁公司开始动用大型机械，对商中路社区牛三成7层房屋进行拆除，拆除进行到9:30左右，牛三成1楼以上房屋整体倒塌，部分建筑物从邻居牛军来房屋2楼西墙破墙及窗口砸入客厅，客厅内所有物品及部分水电不同程度受到了损坏。    二、采取的应急措施    1.事发当日，商州区通信路北延项目征迁及环境保障办公室安排干部到现场进行了查看，对牛军来2楼租住户给予了2000元的生活及过渡费，通过协商对其家中的财产损失进行了赔偿，劝其进行了搬离。    2.9月28日由牛军来找水电工对已损坏水电路进行了修复，商州区通信路北延项目征迁及环境保障办公室负担了600元的修复费用。    3.10月4日商州区通信路北延项目征迁及环境保障办公室聘请陕西省司法鉴定公司沈先锋对现场进行了查看，提出对牛三成没有完全拆除的1楼进行拆除，清理牛军来房屋周边废渣减少对墙体的压力，再进行房屋鉴定，牛军来家属的意见是对事件先进行处理，再进行废渣清除，致使废渣没有清理，鉴定无法进行。    4.10月5日商州区通信路北延项目征迁及环境保障办公室给予牛军来及5楼租住户5000元三天的过渡费及生活费进行了安抚。    三、处理意见    （一）征收牛军来房屋。将牛军来的房屋纳入拆迁范围，按照拆迁方案，对牛军来房屋进行整体征收以解决问题。    （二）司法鉴定。根据司法鉴定结果，对牛军来房屋进行相应的处理。    牛军来家属的意见是：要求政府将房屋整体拆除重建，但不符合有关政策，我们将继续做牛军来及家属的思想工作，力争达成一致意见。
商州区人民政府办公室",2018-10-19,商州区人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4946
20180930003,时代华城八年未办理房产证,时代华城开发商收了我们全部业主的契税没有缴纳至房管局，收了契税没有向税务局缴纳，导致时代华城小区8年办不下房产证。导致国家资产外流，业主们办不了房产证，严重违法。,2018-09-30,    网友你好，你所反映的问题不属于“市长信箱”受理范围，建议你通过司法途径予以解决。,2018-10-08,市信息办,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4940
20180925005,现在贫困户符合条件申请不上,区长您好，我家是杨斜镇松云村一组人，家有五口人家里经济很困难，我常年在外打工，妻女老小靠我一个人抚养，目前趁着年龄一直想要二胎都因为经济压力不敢要，国家政策越来越好，党给我们老百姓带来了希望带来了光明，实施了贫困户移民搬迁政策。可是我村有车甚至在其它地方有房的人都申请上了贫困户，我家里没有车，住的旧瓦房，现在想申请贫困户，村干部说没有名额了，不能申请了。我就想知道我应该怎么办，住在沟里看到大家陆续有房搬出去住，女儿上幼儿园了，外面花费太大只能房家里上幼儿园，幼儿园离家很远，遇到下雨道路泥泞出行都是个问题。父母身体不好，都是慢性病药不断，药费也很昂贵。每每遇到别人都去没有我们摇号家里好几天都死气沉沉，我实在是没钱，不然也不想给政府，给党加负担，带来困扰。就想申请贫困户，让看到生活的希望。,2018-09-25,"    网友你好，首先感谢您对脱贫攻坚工作的关注和支持！现就您反映的问题答复如下：    1.您反映家庭生活困难，想被识别为贫困户，村干部答复没有名额，不能申请的问题，属村干部对扶贫政策理解有误，贫困户的识别纳入没有名额限制，以实事求是的原则进行。今年的扶贫对象动态管理工作已经启动，请您在10月2日前，按照贫困户识别纳入程序，先向所在村提交贫困户纳入申请，镇村将按照贫困户识别的标准和程序，到您家查看生产生活条件，之后进行民主评议等程序，如果符合纳入条件，将会按程序纳入，如不符合条件，镇、村干部将告知您原因。    2.您反映所在村有房有车的农户被纳入贫困户问题，我们已责成扶贫部门进行核查，如情况属实，将按相关政策要求予以处理并追究相关人员责任。
商洛市扶贫开发局",2018-09-27,商洛市扶贫开发局,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4932
20180925003,丹凤县鱼岭水寨山水田园项目拆迁补偿,        我家在秦岭山里陕西商洛丹凤县鱼岭村，现在因为要搞旅游开发县政府要求集体搬离以货币补偿形式共涉及120余户，村里大部分都是留守儿童，年轻人常年在外打工，村里的父辈也干的社会最底层苦力劳作，年纪稍大的都落下了一身病痛，属于陕西重点扶贫村落。现因要开发旅游让集体搬离，镇政府拿了一份无任何落款，无公章的协议宣读式告知村民，不给村民表达诉求的平台，及提出合理要求的机会，去丹凤县信访办反应问题也石沉大海。村民对这份拆迁文件持怀疑态度，质疑它的合法性！目前丹凤县城商品房价格3300左右一个平方，政府给我们的拆迁补偿标准：1.砖混结构每平米1650元，2.砖土结构1300元，土木结构1100元。农村自建房面积都不大每家平均面积130左右，这样的补偿标准让我们很难生存，看不到生活的希望，让我们更加贫穷给祖国丢脸！希望政府能提供一个公平公正合法的平台，给我们一个最基本的生存空间！盼早日能收到回复！,2018-09-25,"    网友你好，你反映的问题回复如下：    经调查核实：鱼岭村地处商镇中部，距丹凤县城8.6km,属我县北部浅山区；鱼岭水库距离县城12km,坝址位于老君河下游的商镇鱼岭村，拦截留仙坪、庵底两河交汇处。    为助力脱贫攻坚，切实改变鱼岭村贫困面貌，2017年以来，省级扶贫单位陕水集团发挥自身优势，以“水”扶贫，借助鱼岭水库丰富水资源和优美环境，规划实施鱼岭水寨山水田园综合体项目产业扶贫项目。该项目建议书已在县发改委备案，项目总规、详规、环评、水保、洪评已通过评审，修编批复、土地预审、选址意见得到批复，前期手续已经到位。按照项目区规划，有120户房屋需要征迁。    项目拆迁补偿标准是根据国家《国有土地上房屋征收与补偿条例》以及省市县制定的拆迁补偿办法，结合当地物价、区位、群众生活水平等因素，并经县政府常务会议〔2018〕第6次研究确定，具体标准为：砖混结构房屋1650元/平方米，砖木结构房屋1300元/平方米，土木结构房屋1100元/平方米；装修补偿根据情况50-300元/平方米不等；拆迁奖励根据情况50-100元/平方米不等。此标准与川道沿线实施的商镇老君棚改补偿标准一致，在征迁群众动员会上也得到了广大群众的认可，实施该项目得到广大群众的理解和支持。目前，已丈量83户达到任务的69%，签订协议52户达到任务的43%，拆除房屋23户达到任务的19%。    针对个别群众的过高诉求，我们将入户解读政策，落实好不同类户型的后续扶持政策，做好搬迁户所需房源的协调对接工作，加快搬迁进度，推进项目顺利实施，确保尽快建成，实现以“水”扶贫、水利便民目标，带动群众脱贫脱贫增收，早日过上小康生活。
丹凤县人民政府办公室",2018-10-08,丹凤县人民政府办公室,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4930
20180925002,医保退保手续一拖再拖,尊敬的领导：您好。我是商洛市普通的一名公务人员，今年7月初，我由于工作调动原因，在我市政务大厅医保办理窗口办理了我个人的医保退保手续，当时工作人员说八月份，这笔钱就可以退到我的个人账户。今天，已经过去整整两个月，一直没有信息。中途我打电话联系过0914-2321035和0914-2311851两个电话，业务科和财务科前后说法不一致，（财务科说业务科统计出错了，业务科说还没找领导签字）到现在我都不知道为什么一个简单的退保对账业务，迟迟没有结果。 ,2018-09-25,"    网友你好，你反映的问题现回复如下:    我们于2018年7月16在市政务大厅59号(社保局)窗口受理了市公安交警大队马骁勇同志因个人工作调动办理医保进保手续的申请，并打印出职工医疗保险退保单，经本人确认签字。本应于受理后月召开的集中研究会议研究，再由科室负责人、分管局长，局长签字后，交给财务科支付。由于马骁勇同志办理时已错过7月份的上会时间，只能在8月15日的会上研究，但由于医保系统数据统计错误，致使该同志退保手续需要重新输入核算，未能跟上8月份的财务找付，故于2018年9月17日的集中研究上会后，我们就此问题与8月份后半月受理的一并新做入8月份后半月以来所有人的医保退保汇总于9月17日会议研究后交分管局长、局长签字后交财务拨付。    已于2018年9月28日，将马骁勇同志的所有手续办理到位，电话向对方致歉，已取得对方谅解。    我们将在今后工作中，争取财力，维护好医保系统，吸取教训，扎实整改，切实为参保人员搞好服务，方便每一位办事群众。
商洛市社会保障事业管理局",2018-09-30,商洛市社会保障事业管理局,http://www.shangluo.gov.cn/zmhd/ldxxxx.jsp?urltype=leadermail.LeaderMailContentUrl&wbtreeid=1112&leadermailid=4929
